029SS	116JS	129GP	46	215	300	023TD	077SF	193MR	152JF	179TH	115RW	HG113	043RB	063CG	149SD	HG237	282	843	895	2123	120NG	12	710	128TW	164JO	HG216	064DB	453	198LW
0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	5	2	0	2	1	7	0	0	2	0	1	0
0	0	11	0	0	2	25	0	2	0	0	0	0	0	11	0	0	0	222	0	0	24	0	58	17	49	0	0	0	0
0	0	6	0	0	0	9	0	3	0	0	0	25	109	3	0	0	0	158	0	0	15	0	25	6	27	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	9	0	0	0	0	0	0	0	0	0	0
0	10	3	2	2	0	1	39	0	43	0	1	3	23	2	0	0	1	0	7	0	9	5	1	3	2	0	3	6	256
0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	33	0	0	0	0	0	0	0	0	0	7	0	0	0
0	355	6	1	0	0	11	0	0	9	0	6	0	0	3	0	0	6	0	0	0	65	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	47	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	384
0	0	6	0	0	1	0	0	0	0	0	0	45	0	0	0	0	0	326	0	0	30	0	56	12	0	0	0	0	0
0	435	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	2	0	0	0	0	0
0	0	2	3	16	4	0	0	0	0	0	0	3	0	0	0	6	0	0	10	0	3	396	13	4	0	18	0	23	0
0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	1	2	0	2	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
0	0	0	0	0	0	11	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	7	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0
0	0	0	3	0	0	0	0	0	0	0	4	0	0	1	0	0	0	2	6	0	0	1	0	1	0	0	0	0	0
0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	8	0	0	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	3	0	0	1	0	1	0	0	0	1	0	3	0	0	0	3	0	0	0	0	0	0	0	1	0	1	2
0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	16	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
0	4	9	2	0	3	0	0	0	0	0	3	1	0	0	0	1	0	29	0	0	15	60	16	0	0	1	0	0	0
0	0	0	0	0	0	3	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
121	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2
0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5	37	1	0	0	0	0	0	0	0	0	0	1	0	0	61	0	0	0	0	0	3	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	78	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0
0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	1	89	0
0	0	2	0	2	0	0	0	0	2	5	22	10	0	2	0	0	10	0	22	0	0	18	0	0	1	0	0	4	0
0	0	0	0	0	30	0	0	0	0	0	0	0	0	20	5	0	50	0	0	0	0	0	0	0	0	1	0	0	0
0	10	0	0	0	0	8	0	0	0	0	16	0	0	0	0	0	0	0	0	0	20	0	0	0	46	0	1	5	0
0	0	2	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	33	0	0	4	6	0	22	0	0	5	2
3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	1	0	2	0	0	0
0	0	5	4	7	0	11	0	6	3	0	2	10	7	1	0	3	7	46	12	673	0	0	0	27	9	0	6	31	0
17	0	56	12	18	2	5	0	9	5	0	16	42	0	0	0	34	3	57	78	0	91	0	37	18	0	2	55	1	0
105	71	4	19	0	0	0	23	4	0	0	0	8	0	14	0	1	1	394	4	0	1	0	131	1	0	0	1	5	0
0	14	7	1	2	1	2	54	0	47	0	0	0	0	2	0	0	1	0	13	0	12	8	2	1	1	0	0	8	560
0	0	0	0	0	0	0	0	302	47	0	0	0	0	212	320	0	0	0	0	0	0	0	0	0	1	0	4	0	0
0	95	5	11	0	0	0	45	4	0	0	0	0	0	7	0	0	3	586	2	0	0	0	216	1	0	0	0	2	0
42	9	26	18	3	3	3	40	0	4	12	52	1	28	0	0	2	0	40	0	638	1	5	11	3	5	3	2	6	0
164	86	0	7	0	1	0	42	5	2	0	0	3	1	19	0	3	2	391	4	0	2	0	181	3	1	0	0	7	0
0	587	3	2	0	0	0	0	0	0	0	10	28	0	0	0	0	4	0	0	0	84	0	0	1	0	0	0	0	0
0	10	9	2	0	0	8	86	0	31	0	2	0	0	5	0	0	3	0	11	0	9	14	6	1	1	0	0	9	467
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	2	0
0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	1	6
0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	0	0	0	0	29	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	3	1	0	0	0	0	0	3	0
0	0	0	0	17	1	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	3	0	1	0	0	0	0	3	0
0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	5	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0
0	0	70	174	3	6	0	0	0	0	0	3	658	0	0	0	30	339	0	38	1	40	0	311	0	0	6	0	189	0
0	32	33	23	5	8	7	108	6	5	25	48	0	0	0	0	0	0	63	0	1020	1	5	16	3	1	0	0	7	0
0	16	139	12	15	6	2	2	4	1	0	119	162	0	72	6	58	69	0	0	0	51	0	221	3	0	267	146	700	0
42	38	6	88	72	13	108	0	2	36	0	145	23	194	34	2	0	6	359	126	0	64	0	12	34	572	1	6	21	0
0	15	135	6	7	14	3	3	9	0	0	114	171	2	86	18	61	136	0	0	0	76	1	325	1	0	178	128	781	0
0	49	14	82	51	13	127	0	15	33	0	14	0	0	38	0	0	16	470	145	0	76	0	18	39	911	0	0	30	0
0	17	103	0	63	1	18	0	4	144	381	13	16	360	31	1	1	24	515	18	0	2	0	58	7	11	0	11	9	0
0	11	115	0	107	1	14	0	3	169	338	13	8	305	21	0	3	13	560	13	0	3	0	47	5	11	1	10	12	0
54	47	9	54	44	13	108	0	4	13	0	138	22	266	38	0	0	6	324	98	0	86	0	11	25	539	0	4	27	0
0	15	140	5	14	18	1	4	7	3	0	6	0	0	107	11	0	116	0	1	0	67	0	358	3	0	0	0	1052	0
0	0	0	0	26	12	0	0	0	0	0	2	0	0	0	0	2	5	0	0	0	0	0	28	1	0	7	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	13	0	0	1	25	0	0	3	0	3	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	3	0	0	4	1	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
0	0	0	14	16	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	22	11	0	0	6	1	0	0	0	0	2	0
0	3	0	0	0	0	0	0	8	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
0	0	0	0	0	2	0	0	0	0	0	0	12	0	0	0	0	0	2	19	0	0	0	8	0	0	0	0	7	0
