199A	132A	026A	102A	184A	165A	074A	031A	150A	003A	151A	012A	127A	008A	030A	009A	131A	027A	139A	041A	156A	025A	142A	106A
0	0	0	0	0	0	18	4	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	4	2	0	0	0	0	0	0	0	3	0	0	0
0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0
0	0	2	0	0	0	0	0	0	2	2	0	0	13	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	2	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
0	4	0	2	1	0	0	14	24	0	28	12	6	14	4	6	6	0	22	4	6	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	2	0	0	0	0	10
0	0	0	46	0	0	0	0	4	0	0	0	18	6	0	24	6	0	0	2	2	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	4
1	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0	4	49	0	0	0	3	0	0	16	0	0	0	0	0	16	0	0	0	0	1	0	0	0
0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	54	1	0	0
0	0	6	0	1	36	1	0	12	86	0	0	0	0	0	0	0	60	0	0	0	0	42	0
0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	2	0	0	0	0	0	0
0	0	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	11	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
0	4	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0
0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	28	0	0	0	2	0	0	0	0	26	0	0	0	0
0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
0	0	0	0	1	0	0	2	8	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0
0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	62	12	0	0	0	30	0	222	4	2	56	0	0	0	0	0	0	0
0	0	0	136	0	0	0	0	6	0	4	0	2	6	2	0	0	0	0	60	0	0	0	0
0	1	0	0	0	0	0	4	2	0	0	8	2	0	2	0	0	0	8	0	9	5	0	0
2	0	0	40	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	2	0	4	0	0
0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	2	0	2	2	0	0
0	0	0	26	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	15	0	0	0	0
0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	0
0	0	0	0	0	0	6	6	2	0	0	4	2	0	0	0	0	0	0	3	2	0	0	0
0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	3	6	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	6	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12
0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0
0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
7	0	0	22	1	0	65	62	84	0	0	106	0	0	48	0	0	0	44	106	36	2	0	6
0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	12	0	0	2	0	0	0	0
0	0	4	0	0	0	0	0	8	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	2	6	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	2	26	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0
0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	14	0	0	0	4
0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	6	2	0	0	0	0
0	0	0	0	0	2	0	0	2	24	2	0	0	0	0	0	0	12	0	0	1	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0
0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	2	0	0	2	8	0	0	2	0	0	2	0	2	0	0	2	4	3	0	0
0	1	0	0	0	0	0	12	2	0	0	4	0	0	0	0	0	0	8	0	2	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	2	6	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
0	0	0	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
3	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0
2	26	0	6	0	0	0	59	10	0	0	65	12	0	12	0	6	0	66	3	33	6	0	0
0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	4	0	0	8	0	0	0	0	2
0	0	0	1	1	0	0	2	44	0	0	8	16	0	0	14	82	0	6	0	2	2	0	0
9	0	0	0	16	0	0	24	0	0	0	2	0	0	8	0	2	0	16	1	9	0	0	0
58	0	0	4	3	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	3	1	0	0
3	0	0	10	0	0	33	20	28	0	0	36	4	0	8	0	0	0	20	36	4	0	0	0
0	0	4	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	2
0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	2	0	0	2	0	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	1	1	1	0	6	56	0	0	0	0	0	0	0	38	4	0	2	0	2	0
0	0	0	0	0	0	0	0	2	6	2	0	0	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	4	0	0	0	0	0
0	36	0	9	0	0	15	0	0	0	0	6	0	0	10	0	6	0	22	2	15	5	0	2
0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	0	50	0	0	0	0	0	0	0	0	44	0	0	26	8	0	0	0	0	0	0	2
0	0	14	0	0	1	0	0	4	48	0	0	0	0	0	0	0	46	8	0	3	0	4	0
0	3	0	0	0	0	0	2	4	0	0	0	4	0	0	0	4	0	0	0	0	3	0	0
3	0	0	64	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0
1	0	0	0	0	0	0	0	0	0	0	10	0	0	2	0	2	0	0	40	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	4	0	0	0	0	0	0	0
0	2	4	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	2	0	0	0
1	20	0	0	2	0	0	7	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0
1	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	2	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0
0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3	0	0	0	0	0	0	0	0	0	2	2	6	0	6	0	0	2	0	0	0	0	0
8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	10	0	0	0
1	8	0	0	1	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
4	0	0	4	0	0	0	2	4	0	0	6	0	0	2	0	0	0	4	1	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	50	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	24	0	0	6	0	0	0	0	2	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	28	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	2
2	17	0	0	30	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	8	0	15	0	0
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	15	0	0	0	0
0	2	35	0	0	0	5	0	0	4	0	0	0	0	0	2	0	0	0	0	8	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0
0	0	0	0	0	0	2	0	4	0	2	0	2	0	8	0	0	0	0	0	0	0	0	22
0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	54	0
0	0	0	0	0	0	0	0	14	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
0	0	10	0	0	0	0	0	0	2	2	0	4	0	0	2	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	16	0	0	0	0	2	0	0
0	0	0	28	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	18	0	0	0	0
0	0	0	0	0	0	2	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	16
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
0	0	0	0	0	0	3	2	0	0	0	0	0	0	2	0	0	0	2	3	0	0	0	0
0	4	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	8	0	2	0	0	0
0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0
0	0	0	0	0	0	0	6	2	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0
0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0	1	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0
1	6	0	2	0	0	0	56	80	0	0	82	44	0	30	24	130	0	30	16	89	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0
0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	2
0	0	2	0	0	0	0	0	0	0	0	0	356	0	0	384	0	0	0	0	0	0	0	114
0	0	0	0	0	0	0	4	0	0	0	2	0	0	2	0	4	0	2	0	0	0	0	0
0	0	0	0	0	2	0	0	2	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	13	0	0	0
0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	12	0	2	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	11	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	2	2	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	12	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0
0	4	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	6	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	540	0
3	0	0	0	0	0	312	24	0	0	64	0	0	0	12	0	0	0	0	0	0	0	0	2
2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1	0	0	0	0	0	0	0	0	0	0	4	0	2	0	2	0	0	0	0	0	0	0	0
0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	0
0	6	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	4	2	0	0	0	0
0	0	0	6	0	0	2	2	0	0	0	0	0	0	60	0	0	0	20	0	0	0	0	30
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	14	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0	7	0	37	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0	6	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	12	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	2	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
3	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	15	0	0
0	0	0	0	0	0	0	0	2	0	70	0	0	0	0	2	0	0	2	0	0	0	0	0
0	0	0	0	0	0	18	0	0	0	0	0	0	35	0	0	2	0	0	0	0	0	0	0
0	0	22	0	0	41	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0
18	0	0	0	0	0	1	2	0	0	0	2	0	0	2	0	2	0	2	0	0	5	0	4
4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	21	0	0	0	0
0	4	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	20	6	0	1	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	4	0	0	4	12	0	0	2	0	4	0	0	0	0	0	0	4
0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	20	0	0	0	0	0	0	0	6
0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	6	0	0	0	0
0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
1	15	0	10	1	0	0	114	150	0	0	142	70	0	40	44	192	0	134	12	195	1	0	4
0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	2	0	2	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	6	0	0	0	0	0	0	0	2
0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	6	2	0	0	0	0
0	0	0	0	0	5	0	0	2	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	16	0	0	0	60	0	2	0	0	0	0	0	0	0	0	12
0	0	0	0	0	0	11	0	0	0	0	2	0	18	4	0	0	0	0	0	0	0	0	0
0	5	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	10	0	10	0	0	0
0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	3	0	18
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	1	0	81	0	0	0	4	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0
2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	4	0	0	0	0
0	2	0	14	0	0	0	0	0	0	2	0	0	4	0	0	0	0	2	2	0	0	0	2
0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	12	0	0	0	0	0	0	0	0
1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	29	0	0	0	0	6	36	32	0	0	8	42	0	4	0	18	0	34	2	4	1	0	0
8	0	0	0	2	0	0	2	4	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0
0	4	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0
0	4	0	0	0	0	2	12	10	0	0	12	6	0	0	0	10	0	20	2	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	2
0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3	10	0	0	0	4	0	0	16	0	0	0	2	0	0	0	0	20
0	26	0	0	2	0	0	14	0	0	0	0	4	6	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	2	38	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8	0	0	0	2	0	4	6	8	0	0	2	2	0	0	0
0	0	0	4	0	0	1	0	8	0	0	0	0	0	20	0	0	0	2	0	0	0	0	36
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
